"Arm0","Arm1","Arm2","Arm3","Arm4","Arm5"
92,43,25,0,-8,-8
0,-34,-28,0,0,0
0,0,0,0,0,0
0,-48,-71,0,0,-77
0,77,65,0,0,0
-95,0,-74,0,0,0
0,4,34,0,0,0
-20,86,0,0,76,0
42,72,0,0,4,0
0,65,68,0,0,66
0,59,-40,0,0,0
4,-57,83,0,-100,0
-5,0,48,0,-69,0
0,0,69,0,49,0
59,0,0,0,7,0
-78,0,87,0,0,0
-85,59,-8,9,61,-21
0,78,-69,0,62,0
0,0,58,0,-28,-31
-53,0,-96,0,82,0
8,0,-73,0,0,0
37,0,0,0,0,0
0,-46,96,-96,0,0
0,49,-87,78,0,0
19,0,-73,0,0,0
-32,-30,20,0,-19,0
-4,0,0,0,0,0
0,-36,-75,0,-55,0
-78,0,0,77,63,0
0,33,-81,0,-72,82
0,41,10,0,69,0
43,-97,82,0,-87,0
67,-40,0,0,-53,0
0,-97,39,-97,35,0
0,-4,-59,0,45,0
0,0,0,0,-29,-95
-20,0,-61,0,0,0
0,0,0,-36,-82,-65
35,0,4,0,76,0
0,0,0,0,0,0
0,0,-41,0,0,0
0,0,-51,0,0,0
0,0,85,0,0,0
-63,0,0,0,0,0
30,0,64,0,46,0
0,0,0,0,-79,0
0,0,0,0,62,0
0,-46,-6,0,94,0
-91,72,-45,0,0,0
0,0,52,0,0,0
-54,0,15,0,64,0
38,0,-61,0,-73,0
27,30,37,0,54,-10
-5,43,-17,-72,-82,-15
36,-49,0,0,0,-87
77,-89,0,0,39,0
0,42,17,-83,-25,0
11,-43,91,0,-93,0
0,0,-91,0,0,-13
0,0,-45,0,0,-64
-40,-49,62,0,0,0
0,91,0,0,-56,7
0,0,0,66,0,0
0,0,11,0,0,0
0,0,-46,0,0,0
0,84,47,0,0,0
8,77,-56,0,0,95
0,0,90,39,-97,54
-68,77,-5,-6,76,0
0,0,13,55,0,0
14,0,0,0,63,27
-39,0,-91,0,11,47
-55,95,-82,0,-70,12
37,0,0,0,0,0
0,-33,-14,0,36,0
0,-3,-88,0,43,0
-82,0,0,0,16,0
-49,0,0,0,0,0
97,-73,0,0,0,0
0,8,0,-40,0,0
0,0,81,0,0,-40
-80,0,0,-52,0,0
89,0,32,0,0,0
-24,0,5,0,0,0
-59,50,8,-43,-66,0
0,0,0,-71,0,-55
0,-79,0,0,0,76
-99,98,-62,0,-16,0
0,0,0,0,0,0
-47,18,99,0,22,0
0,0,0,0,19,0
0,-53,0,0,-83,0
0,0,0,0,70,0
0,17,-76,0,-3,0
-98,0,-58,0,0,0
99,-19,41,0,54,-8
0,-72,6,0,0,0
0,-22,-62,0,0,0
0,7,57,0,0,0
12,0,-8,0,0,0
78,46,-66,0,-22,0
0,0,0,0,0,0
-74,-94,0,0,-14,3
-44,8,0,0,-42,0
-36,0,0,0,65,0
0,0,5,0,0,0
53,0,-60,0,61,0
0,0,-19,0,-33,0
-80,0,0,0,-9,0
-31,0,-17,0,59,0
-33,0,0,0,-76,0
18,-36,45,0,92,0
0,-69,0,0,-62,0
61,90,-58,0,24,0
-37,23,0,0,-14,0
-2,61,88,0,0,0
-3,-80,14,0,0,0
0,-77,-22,0,0,-91
-4,-93,-51,0,0,-57
95,24,-54,0,0,0
38,0,0,0,0,-46
0,72,76,-34,0,0
0,95,37,0,-38,0
0,-46,-84,0,54,0
0,-52,36,0,0,0
10,23,1,0,-6,0
13,81,0,0,0,0
-96,0,0,0,77,0
0,0,0,0,13,0
0,0,0,0,0,0
0,78,55,0,-24,0
0,0,0,0,-76,0
55,0,51,0,0,0
19,0,0,0,99,-69
-13,0,-67,0,0,0
-38,0,-96,39,-26,0
0,0,0,0,0,51
0,0,67,19,0,0
99,0,63,0,0,0
50,0,-16,0,-41,0
26,-68,44,0,-41,0
-90,0,35,0,54,0
12,0,0,0,0,0
0,-90,0,0,0,-4
-25,93,0,0,0,86
-43,91,0,0,0,90
-75,0,0,0,32,0
-33,90,0,0,-32,-38
0,26,-49,0,60,88
91,-95,-13,0,-67,0
0,0,55,0,29,0
-77,0,0,0,-17,0
80,0,0,0,41,0
29,0,-62,0,0,0
-82,0,18,0,0,0
0,0,0,0,75,0
0,-48,-67,0,0,0
62,0,0,0,0,87
44,0,-67,0,0,0
0,0,75,0,0,0
0,0,54,0,89,0
-14,0,-96,0,0,0
0,0,0,0,0,-34
93,0,95,0,79,0
49,17,79,-11,0,0
-4,-77,2,24,-35,0
-14,13,0,34,77,0
-73,5,-68,0,12,0
87,-90,9,0,-27,0
-20,0,99,0,70,0
71,33,0,0,26,-72
0,18,-81,72,-3,0
14,7,-99,0,0,-36
-99,0,56,0,88,0
0,0,0,0,0,0
0,0,67,5,0,-96
21,0,64,0,97,0
0,0,0,0,0,0
-11,0,-41,56,0,0
-77,0,41,0,-2,0
34,0,-25,0,99,0
87,0,-72,0,0,62
-45,87,0,0,-53,0
77,0,42,0,18,0
0,0,49,0,36,0
0,-25,0,0,0,0
0,73,0,0,0,0
-79,-40,0,0,0,0
0,0,14,0,22,0
0,4,82,0,-80,0
0,77,0,0,-9,-45
51,-11,97,0,0,0
-34,36,0,0,0,0
-82,69,0,0,0,0
30,55,61,0,0,0
-95,-92,0,0,65,59
55,0,-16,0,0,0
0,0,-49,0,-36,0
19,0,55,0,0,0
0,0,-55,0,0,0
-14,0,-94,0,0,0
0,0,-21,0,0,0
0,0,19,0,-71,0
-45,0,52,0,82,-48
0,0,-11,0,25,0
0,12,79,0,58,0
-5,0,59,0,54,0
0,0,-84,0,-55,0
-99,0,0,0,56,0
21,0,4,0,5,0
-31,0,-94,-85,0,0
-70,-70,-86,0,0,0
0,-49,48,0,0,-73
-17,44,100,0,0,0
0,-54,-12,0,47,0
57,24,30,0,0,0
0,0,-52,-78,-58,0
0,67,0,0,0,0
93,-50,27,0,0,89
61,0,25,0,0,0
0,0,-20,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
-44,8,-49,0,-55,0
20,0,-71,0,0,0
82,0,0,0,-83,79
41,0,55,-5,83,0
0,0,75,0,20,0
22,0,0,59,-87,0
16,-17,-47,0,0,0
-61,0,0,-19,0,0
0,0,-86,0,0,40
-9,0,-53,0,0,55
0,-9,0,0,0,0
61,-2,-31,0,0,-62
-40,-49,-42,0,0,-56
-49,14,0,0,0,0
-51,0,6,97,25,-6
0,-25,0,0,0,0
56,-21,-32,0,-32,-71
-33,65,-14,0,19,0
-31,59,-29,0,-96,4
0,0,0,0,67,0
-81,0,17,0,-100,0
0,0,58,0,-4,0
5,0,0,0,-37,0
2,0,0,0,-82,0
0,0,26,0,-25,0
0,0,0,0,0,0
0,0,0,0,0,-71
-31,13,0,0,0,2
-60,0,0,0,0,0
28,0,97,53,0,0
0,0,71,0,0,0
0,-17,0,0,0,0
-24,0,56,-23,0,0
0,-67,-28,0,0,0
0,-81,15,45,0,27
0,0,-42,0,0,0
-94,0,-34,0,29,0
0,0,6,0,37,0
0,0,0,0,52,0
-79,10,7,0,-48,-51
50,-56,80,0,13,6
4,73,-3,0,51,81
-7,0,39,0,44,-35
0,0,-62,0,-74,0
-10,0,0,0,0,0
31,0,0,0,0,0
0,0,39,0,0,0
-26,5,-21,0,0,0
69,0,32,0,90,0
12,0,0,0,-85,49
0,0,-13,54,0,0
-65,-74,12,0,-22,0
0,0,0,0,0,0
0,22,10,0,0,0
0,5,0,0,-25,0
-88,52,89,0,0,0
35,0,52,0,-24,5
90,0,0,0,97,0
52,-82,17,0,-20,0
0,-45,-59,-68,-24,0
0,-33,61,0,49,0
68,80,0,0,-47,0
74,81,19,0,-60,0
58,81,0,0,0,0
-28,82,79,0,0,15
-87,0,0,0,0,0
-41,0,0,97,0,-85
59,0,0,76,0,0
0,0,0,0,0,0
0,-46,39,0,41,25
0,0,-38,54,40,0
-27,0,43,0,0,0
-97,0,-8,0,44,36
30,0,32,0,2,0
0,0,80,0,67,12
-99,0,46,-63,0,0
0,0,-53,0,26,73
0,-49,25,0,57,0
49,0,-61,0,0,0
65,60,0,0,0,0
0,93,0,0,-58,0
0,-84,0,0,-67,66
13,-21,0,0,0,0
0,4,-70,0,0,0
28,0,0,0,0,98
0,-93,-82,0,0,0
0,0,-9,0,0,0
82,45,0,0,0,0
0,0,38,0,0,0
0,0,92,0,0,0
-8,16,-74,0,-50,50
0,0,-6,0,87,0
-84,0,0,0,-4,0
-27,0,70,0,94,0
0,-52,38,0,0,0
0,0,-63,0,-66,0
-48,0,54,0,79,0
0,0,-19,0,0,-84
98,0,22,0,69,0
21,0,54,0,70,0
-18,14,0,0,-9,0
85,0,100,0,0,0
-51,-93,75,0,0,-89
0,0,92,0,0,0
-99,5,45,-65,-75,0
-15,0,0,0,0,0
-30,0,0,0,0,0
0,-5,-40,0,0,0
0,88,-72,0,0,0
15,-6,-31,0,0,0
0,68,51,98,28,0
14,0,0,0,-83,-27
68,0,-72,-3,0,-59
0,0,0,0,0,0
0,0,0,0,0,0
59,0,6,0,0,0
62,0,-58,0,-70,0
11,0,0,0,-49,0
0,0,-58,0,-38,0
-15,0,-3,0,-48,-75
0,0,0,0,0,0
0,22,-78,0,0,0
-26,61,0,0,0,0
-66,0,93,0,0,0
0,0,45,56,0,0
-44,76,0,0,0,0
52,-59,0,0,0,57
46,0,0,63,0,11
-94,-46,47,0,0,-97
-56,93,-88,0,0,-36
0,7,0,0,-82,0
-59,15,0,99,35,0
39,5,11,0,-79,-10
7,43,81,0,-48,0
0,0,-99,0,-59,0
-25,0,62,0,-39,-13
91,0,-24,0,-29,0
85,0,-45,0,22,21
-49,0,94,0,37,0
0,0,0,0,0,0
0,0,0,0,27,0
0,0,74,0,0,-14
-15,53,-93,0,0,0
0,0,0,0,76,0
72,18,95,0,0,0
16,58,0,0,-32,-53
0,0,4,0,-10,0
-99,-86,10,0,-22,64
0,-40,0,0,81,0
-46,0,-98,0,-86,0
0,-59,0,0,0,0
-21,0,-96,0,-66,0
0,-8,0,0,-25,0
0,0,-25,0,-65,-39
-53,-53,-27,0,-52,0
0,6,-37,0,-9,0
60,37,-30,0,36,0
0,0,20,0,-53,0
-100,0,0,0,0,18
-2,0,9,0,0,0
-54,0,51,0,0,-13
-58,0,58,0,-41,0
0,0,-60,0,0,0
0,0,0,0,94,0
0,9,26,0,-62,0
0,0,-70,0,0,0
0,-44,-72,0,-15,0
-3,0,92,0,70,-82
0,0,16,0,81,0
1,-5,-90,0,0,93
92,0,-99,0,-91,0
69,-31,0,0,0,0
0,-46,-86,0,0,0
0,0,34,0,46,0
0,-70,44,0,98,0
0,-49,38,0,12,0
61,51,0,0,85,0
0,52,-45,0,0,0
0,-20,57,-40,-47,0
-94,-60,-90,0,0,0
31,0,-37,0,0,0
73,0,0,0,0,0
0,0,54,0,54,99
47,0,0,0,22,0
52,0,-84,64,0,0
-3,69,0,0,0,0
0,48,-47,0,0,0
-15,0,-2,0,-71,0
0,0,51,0,-68,0
-49,28,-5,0,30,0
0,-26,-94,0,95,70
-27,0,83,0,0,28
-73,94,-95,0,0,0
-1,87,0,0,0,0
0,-55,0,0,49,0
-8,57,-85,0,-8,0
27,-5,74,0,0,-48
-55,-25,0,0,0,0
-98,75,0,0,0,0
-42,-85,53,0,0,0
0,0,0,0,0,0
64,-3,-55,0,0,0
9,68,0,19,0,0
-59,0,26,-9,52,0
0,0,-31,0,32,0
10,0,0,0,0,0
0,0,-37,72,-80,0
-31,0,31,0,0,0
87,0,-71,0,41,-86
21,0,-32,0,-44,-15
-46,36,-28,0,-65,0
29,0,-94,0,-50,-79
0,0,-85,-6,42,0
-71,0,-76,0,0,0
0,0,-57,0,-97,0
-29,-87,-71,0,0,0
61,-44,0,0,0,0
-92,0,-44,0,0,0
69,24,0,0,0,0
-41,-91,68,0,0,0
48,-52,-25,96,81,0
0,70,-34,0,0,0
4,100,-36,0,64,0
0,-77,3,0,0,-35
45,-14,0,0,-62,-23
0,46,-44,0,0,0
-22,0,19,0,86,0
87,0,89,0,0,9
-56,0,33,0,31,63
74,78,-40,0,0,0
0,0,0,0,5,0
-49,0,0,0,17,0
-100,0,0,0,89,0
0,0,-39,0,72,0
-49,0,-90,0,0,0
46,0,64,0,0,0
20,0,66,0,0,0
-48,-47,24,0,66,0
-71,0,61,0,0,-79
-68,-70,7,0,0,0
0,0,0,0,0,0
66,-71,-13,0,0,0
0,60,-15,0,79,0
71,-26,100,0,0,0
0,0,65,0,-92,0
0,0,0,0,-37,57
0,35,0,0,-2,-6
95,-60,-67,0,42,0
96,0,0,0,91,0
-11,0,-82,0,74,0
0,0,84,0,0,3
0,0,-76,0,-24,0
28,0,0,0,73,-42
-70,0,-14,0,0,0
-7,0,26,0,0,-14
-49,-27,0,0,100,0
-6,0,-87,0,0,0
0,0,0,0,0,0
-58,16,3,-60,-89,0
-27,-96,90,0,-96,0
39,-96,74,-12,-62,0
0,0,48,0,0,-36
0,8,18,0,0,0
92,-69,-62,0,0,13
-94,23,62,0,98,0
-45,0,80,0,0,0
0,80,-55,0,36,0
0,55,79,0,-34,0
-94,0,-84,0,-57,0
56,-43,-67,0,31,0
0,53,-49,0,-97,-32
0,-94,0,0,-100,0
-52,0,-39,0,0,0
37,0,-76,0,0,0
-87,0,-51,0,0,0
-52,0,0,0,0,0
0,0,0,0,0,0
45,0,0,0,0,0
19,-40,79,0,0,-23
93,-12,29,0,0,0
-16,-96,17,0,0,0
-93,57,-3,20,47,0
21,45,83,0,0,-25
-77,0,0,0,-58,0
0,-76,-36,0,55,0
57,82,-49,3,0,-58
79,51,0,0,0,0
0,0,76,0,-43,-3
0,-51,0,0,-78,0
0,0,8,0,18,0
0,-51,24,0,-92,0
-28,35,68,0,0,0
27,-89,-32,0,0,0
-60,93,-86,0,0,0
0,0,71,0,0,0
0,0,-35,0,0,0
0,0,-26,0,0,0
84,0,0,0,0,0
0,0,7,0,52,0
-94,0,-99,0,0,0
-27,89,13,0,8,0
-77,0,77,0,-53,0
-34,0,26,0,-20,-13
71,0,-31,0,0,0
0,0,17,-25,0,0
0,0,96,0,0,0
16,79,-10,0,-54,0
-3,-100,0,0,0,0
-5,75,0,0,0,0
0,0,-3,0,11,0
-16,0,-11,0,0,0
54,38,-65,0,0,0
0,2,0,0,41,0
92,60,0,0,0,0
-93,-81,-92,0,0,0
0,-91,-51,0,0,0
0,83,0,0,0,0
-78,-52,0,0,-72,0
5,0,-48,0,-55,0
0,28,0,0,0,0
0,89,0,0,-83,-48
0,0,0,0,0,0
0,0,-80,48,0,0
0,0,54,0,-30,-63
0,0,0,0,-6,0
0,0,0,0,0,0
94,0,-74,0,-51,0
0,93,42,0,81,-72
-51,-16,10,0,33,0
-38,3,72,0,0,0
53,0,22,0,-34,0
-67,0,-17,0,0,0
0,0,53,0,0,0
0,0,-53,0,0,48
9,-81,-75,0,0,100
0,60,6,0,0,0
-10,95,-13,0,0,6
0,-88,25,0,-10,0
-24,53,0,0,0,0
0,41,-83,0,-80,0
7,30,0,0,-43,0
0,0,53,0,0,0
38,29,0,-73,-28,0
45,20,0,-53,0,0
0,0,0,0,0,0
19,0,-78,0,71,-55
0,0,0,0,21,0
-28,0,-22,0,4,0
-57,0,74,0,0,0
-96,0,-25,0,0,0
61,0,0,75,75,0
37,0,59,0,0,-85
29,-20,0,0,48,0
27,2,0,0,0,0
-45,-19,89,0,0,0
0,-79,0,0,0,0
0,-40,22,0,0,0
0,0,0,0,-89,0
0,-72,-9,0,21,0
41,-58,97,0,-49,0
76,-45,-90,0,4,0
97,0,-95,-25,0,0
48,-75,-3,0,-70,0
-93,-45,22,0,-38,0
52,0,-99,0,82,0
-95,0,48,0,-81,0
-37,0,94,-62,89,0
-75,0,-22,0,0,0
-48,0,16,0,0,0
-2,0,13,-39,0,0
0,29,0,0,0,0
0,-8,0,0,0,0
-4,0,-45,0,48,0
0,0,75,0,-22,0
-29,-42,-44,0,0,0
-35,-90,0,0,0,0
0,79,45,0,-17,0
0,0,0,0,53,0
0,0,-13,76,-23,0
14,79,-71,0,71,-37
0,0,87,0,66,-37
0,-94,-11,0,63,0
0,-80,-84,0,0,0
0,19,85,0,-83,0
-87,12,32,0,63,0
0,-75,-96,-47,-66,0
-33,60,-74,0,0,0
22,0,0,0,0,0
24,0,0,0,0,-89
73,0,-22,0,0,0
-2,0,-87,0,0,34
52,0,-97,0,0,0
0,0,95,0,0,0
0,-14,38,0,0,0
0,0,63,0,0,-17
0,-51,-49,0,34,0
87,-69,71,74,0,0
0,-37,-78,0,55,0
36,0,0,0,10,0
0,-91,-68,0,29,0
-26,0,96,0,-56,-70
0,0,-85,0,0,0
67,0,31,0,-85,0
-47,-94,7,0,-89,0
-79,80,-86,0,-86,0
57,-7,-21,0,0,0
